id,display_name,version_updated_on,new_external_id,old_external_id,diff_external_id
1158,Closure by suture,2024-07-12T18:44:32.143414Z,f35422e4-f341-4b3d-8790-856c841ec510,f35422e4-f341-4b3d-8790-856c841ec510,No difference
253,Nonunion of fracture,2024-07-12T18:44:31.240268Z,d86c3c4b-3b55-4e30-9dc4-6968ca9d0439,d86c3c4b-3b55-4e30-9dc4-6968ca9d0439,No difference
256,Osteomyelitis,2024-07-12T18:44:30.425585Z,7c2b235c-a891-4489-927f-fc19a0ec7107,7c2b235c-a891-4489-927f-fc19a0ec7107,No difference
303,Residual foreign body in soft tissue,2024-07-12T18:44:29.521744Z,d1c824b8-2da0-4ab2-be7c-22bc0049ffa4,d1c824b8-2da0-4ab2-be7c-22bc0049ffa4,No difference
125,Cardiovascular disease,2024-07-12T18:44:28.764170Z,6541ddce-0e3c-4b7d-ad52-2bfe18e24dd5,6541ddce-0e3c-4b7d-ad52-2bfe18e24dd5,No difference
1307,Height,2024-07-12T18:44:27.968708Z,3fbf0612-8343-4fcd-bc20-7e9d3cb85d6f,3fbf0612-8343-4fcd-bc20-7e9d3cb85d6f,No difference
394,Bedsores,2024-07-12T18:44:27.267567Z,75c96065-d804-4b85-8d3f-a313abfdfd8a,75c96065-d804-4b85-8d3f-a313abfdfd8a,No difference
405,Malnutrition,2024-07-12T18:44:26.484433Z,05cd25b0-bbf3-4434-9cf7-54082d52683a,05cd25b0-bbf3-4434-9cf7-54082d52683a,No difference
1385,Outpatient department,2024-07-12T18:44:25.740782Z,26dbcb48-52f2-42f3-a0d5-948fba107708,26dbcb48-52f2-42f3-a0d5-948fba107708,No difference
1453,Malignant neoplasm,2024-07-12T18:44:25.063073Z,819f604b-e06b-4ae7-bf7d-938a3a0ed40b,819f604b-e06b-4ae7-bf7d-938a3a0ed40b,No difference
1461,Deceased,2024-07-12T18:44:24.338740Z,dc1c7ac9-d9c3-4887-bc22-827c2db7689f,dc1c7ac9-d9c3-4887-bc22-827c2db7689f,No difference
539,Abdomen,2024-07-12T18:44:23.525258Z,c69b9b66-1605-416c-83a7-e83bcf5b3010,c69b9b66-1605-416c-83a7-e83bcf5b3010,No difference
543,Ankle,2024-07-12T18:44:22.542917Z,18f47b06-10de-4190-87be-a235de241107,18f47b06-10de-4190-87be-a235de241107,No difference
565,Clavicle,2024-07-12T18:44:21.760647Z,c7366938-5035-4ba3-adcb-0ccecbaa2f26,c7366938-5035-4ba3-adcb-0ccecbaa2f26,No difference
571,Elbow,2024-07-12T18:44:21.036623Z,1bc533fd-effb-45b2-83bf-f0cd9c4dad68,1bc533fd-effb-45b2-83bf-f0cd9c4dad68,No difference
573,Face,2024-07-12T18:44:20.298546Z,20fd9a6c-5ceb-46a0-9ac1-521caec67352,20fd9a6c-5ceb-46a0-9ac1-521caec67352,No difference
574,Facial bones,2024-07-12T18:44:19.607706Z,c18376d1-a666-4494-ae4a-8a3744eb774e,c18376d1-a666-4494-ae4a-8a3744eb774e,No difference
576,Femur distal,2024-07-12T18:44:18.876608Z,4dca0fd2-8d97-4658-ba8f-53e2eb4294a2,4dca0fd2-8d97-4658-ba8f-53e2eb4294a2,No difference
577,Femur proximal,2024-07-12T18:44:18.176008Z,1e7a5c7a-f96e-4a63-ad34-a6c49d7cd8f6,1e7a5c7a-f96e-4a63-ad34-a6c49d7cd8f6,No difference
578,Femoral shaft,2024-07-12T18:44:17.506428Z,8db56802-cc9a-437b-8f68-eca2c8235039,8db56802-cc9a-437b-8f68-eca2c8235039,No difference
579,Fibula distal,2024-07-12T18:44:16.799902Z,52d66465-3584-4315-bdaf-1f27fee30d26,52d66465-3584-4315-bdaf-1f27fee30d26,No difference
580,Fibula proximal,2024-07-12T18:44:16.041705Z,2202e30e-8c02-4755-9b2a-76cb0563c634,2202e30e-8c02-4755-9b2a-76cb0563c634,No difference
585,Foot,2024-07-12T18:44:15.316068Z,86f3bdf3-7b21-4cf5-97c8-7a779e85dcbe,86f3bdf3-7b21-4cf5-97c8-7a779e85dcbe,No difference
588,Forearm,2024-07-12T18:44:14.641220Z,ee7e0ee8-3fa0-4e3c-8cb7-8c8133eeeb31,ee7e0ee8-3fa0-4e3c-8cb7-8c8133eeeb31,No difference
590,Gluteal region,2024-07-12T18:44:13.982888Z,bdadd7f3-fa21-4a64-9cb9-88380910aac8,bdadd7f3-fa21-4a64-9cb9-88380910aac8,No difference
591,Inguinal region,2024-07-12T18:44:13.217190Z,e3e0923e-940b-4a87-b54a-01c37be1c860,e3e0923e-940b-4a87-b54a-01c37be1c860,No difference
592,Hand,2024-07-12T18:44:12.453408Z,a394fdca-c57e-4181-b208-848bc2f885fe,a394fdca-c57e-4181-b208-848bc2f885fe,No difference
594,Hip,2024-07-12T18:44:11.693439Z,c708703d-d464-47fd-8b57-8a2c4099921a,c708703d-d464-47fd-8b57-8a2c4099921a,No difference
1532,Body Mass Index,2024-07-12T18:44:10.989031Z,5ef94492-f522-4d52-a035-d20cdf7c1d4e,5ef94492-f522-4d52-a035-d20cdf7c1d4e,No difference
596,Humerus distal,2024-07-12T18:44:10.248206Z,0f5dedc3-6d0e-44d2-8327-b4bfbf20e587,0f5dedc3-6d0e-44d2-8327-b4bfbf20e587,No difference
597,Humerus proximal,2024-07-12T18:44:09.488755Z,eb73f71a-68b9-4c2b-9131-2d1f0aea82d5,eb73f71a-68b9-4c2b-9131-2d1f0aea82d5,No difference
598,Humerus shaft,2024-07-12T18:44:08.808424Z,c8b7f3a5-5f68-483c-9995-6e7aad5b370b,c8b7f3a5-5f68-483c-9995-6e7aad5b370b,No difference
600,Knee,2024-07-12T18:44:08.125927Z,b5bdd927-6abb-4b7d-829b-7c1c6a03e9b0,b5bdd927-6abb-4b7d-829b-7c1c6a03e9b0,No difference
1542,Discharge against medical advice,2024-07-12T18:44:07.408522Z,28afffbc-9b43-4bcd-8e6b-395b68c8eef0,28afffbc-9b43-4bcd-8e6b-395b68c8eef0,No difference
607,Lower Leg,2024-07-12T18:44:06.685692Z,b71ad58f-d209-4c57-af9a-478fbd957faf,b71ad58f-d209-4c57-af9a-478fbd957faf,No difference
609,Lower back,2024-07-12T18:44:05.905246Z,5f6a1750-08c9-4988-b1a0-aefeea2017e9,5f6a1750-08c9-4988-b1a0-aefeea2017e9,No difference
1550,Treatment complete,2024-07-12T18:44:05.167859Z,a0bd9f2c-199e-459e-b14c-36f1b077d9dc,a0bd9f2c-199e-459e-b14c-36f1b077d9dc,No difference
624,Neck,2024-07-12T18:44:04.424967Z,1e3cbb6b-f2b1-4de0-8e01-e51ef7b5c5dc,1e3cbb6b-f2b1-4de0-8e01-e51ef7b5c5dc,No difference
627,Patella,2024-07-12T18:44:03.636722Z,d89a2029-426d-44f9-aaa5-3700be45b931,d89a2029-426d-44f9-aaa5-3700be45b931,No difference
628,Pelvis,2024-07-12T18:44:02.905489Z,0bd085f4-10b1-4c47-bcf9-30dd94786843,0bd085f4-10b1-4c47-bcf9-30dd94786843,No difference
1572,Spinal anesthesia,2024-07-12T18:44:02.155194Z,c47adaf8-7e0a-495a-bf39-ae42e56f416f,c47adaf8-7e0a-495a-bf39-ae42e56f416f,No difference
638,Radius distal,2024-07-12T18:44:01.361794Z,c850ad99-9f74-4adb-9e03-d9a9b6506412,c850ad99-9f74-4adb-9e03-d9a9b6506412,No difference
1575,Peripheric nerve block,2024-07-12T18:44:00.647114Z,f5014bb0-f1fc-4e56-af4d-4a5d35d8ec67,f5014bb0-f1fc-4e56-af4d-4a5d35d8ec67,No difference
639,Radius proximal,2024-07-12T18:43:59.885245Z,312d09bd-419b-4974-b8f1-749d701bee56,312d09bd-419b-4974-b8f1-749d701bee56,No difference
1576,Transverse abdomen plane block,2024-07-12T18:43:59.177187Z,38ba07c8-b508-4fb4-a6e1-0efbe1541853,38ba07c8-b508-4fb4-a6e1-0efbe1541853,No difference
1577,Sedation,2024-07-12T18:43:58.533383Z,ae4b74af-18d6-4574-9de8-a9371b961449,ae4b74af-18d6-4574-9de8-a9371b961449,No difference
640,Radius shaft,2024-07-12T18:43:57.714642Z,ea8f70b2-e5d9-4840-b13a-289a33fcf563,ea8f70b2-e5d9-4840-b13a-289a33fcf563,No difference
644,Scapula,2024-07-12T18:43:56.951191Z,2a2e005c-0816-4bf4-b834-9a2876e93a42,2a2e005c-0816-4bf4-b834-9a2876e93a42,No difference
646,Shoulder,2024-07-12T18:43:56.209430Z,54ce7f0b-c215-47d8-bd0f-d0e83c8f1159,54ce7f0b-c215-47d8-bd0f-d0e83c8f1159,No difference
1582,Procedure comment,2024-07-12T18:43:55.459471Z,a2c222cc-99e3-4cf8-9b4b-2154c062fe4c,a2c222cc-99e3-4cf8-9b4b-2154c062fe4c,No difference
1586,Left,2024-07-12T18:43:54.692088Z,1e36f171-1f52-4078-95bf-e17e1eb39a08,1e36f171-1f52-4078-95bf-e17e1eb39a08,No difference
1587,Right,2024-07-12T18:43:53.888432Z,0fdda8f4-17b6-47b9-a7e2-604ebc1a1f9b,0fdda8f4-17b6-47b9-a7e2-604ebc1a1f9b,No difference
1588,Bilateral,2024-07-12T18:43:53.162304Z,fa76122a-4691-48d2-af13-ff39c347a013,fa76122a-4691-48d2-af13-ff39c347a013,No difference
653,Thigh,2024-07-12T18:43:52.486165Z,0cdc3bcb-edcc-4399-8979-8d52103b5ef8,0cdc3bcb-edcc-4399-8979-8d52103b5ef8,No difference
658,Thorax,2024-07-12T18:43:51.685924Z,918b502e-7cc9-4037-b660-8a84f4b353d9,918b502e-7cc9-4037-b660-8a84f4b353d9,No difference
661,Tibia distal,2024-07-12T18:43:50.973003Z,1ded37d4-a215-4497-b573-124a9fe33cf1,1ded37d4-a215-4497-b573-124a9fe33cf1,No difference
662,Tibia proximal,2024-07-12T18:43:50.272364Z,46f3a0f0-9adb-417e-95ed-e4755f45751c,46f3a0f0-9adb-417e-95ed-e4755f45751c,No difference
663,Tibia shaft,2024-07-12T18:43:49.589659Z,99739cc3-2625-4110-a445-90aaf7f31d8a,99739cc3-2625-4110-a445-90aaf7f31d8a,No difference
668,Ulna distal,2024-07-12T18:43:48.931687Z,2d7e44f1-9181-451a-87de-74fd9960ad67,2d7e44f1-9181-451a-87de-74fd9960ad67,No difference
669,Ulna proximal,2024-07-12T18:43:48.267005Z,02b7ea21-9976-4bd4-8f20-81dd5fc372a4,02b7ea21-9976-4bd4-8f20-81dd5fc372a4,No difference
670,Ulna shaft,2024-07-12T18:43:47.553481Z,6887a857-e08c-40eb-9c3f-f8b507a292d0,6887a857-e08c-40eb-9c3f-f8b507a292d0,No difference
672,Upper arm,2024-07-12T18:43:46.908984Z,53c63c9a-9a11-4c51-980f-566888d76e2f,53c63c9a-9a11-4c51-980f-566888d76e2f,No difference
673,Upper back,2024-07-12T18:43:46.242712Z,36d5793c-a75e-40f2-9a96-dd36a9709877,36d5793c-a75e-40f2-9a96-dd36a9709877,No difference
679,Wrist,2024-07-12T18:43:45.448691Z,54f70bbd-b368-4d48-a4d5-1c4a502028af,54f70bbd-b368-4d48-a4d5-1c4a502028af,No difference
697,Rectum,2024-07-12T18:43:44.499150Z,6ec00bc4-bbba-4bc5-924f-db3dcf79e1d3,6ec00bc4-bbba-4bc5-924f-db3dcf79e1d3,No difference
769,Bed sore staging,2024-07-12T18:43:43.714355Z,2c114db7-76c4-4e8a-b09c-1a18ad928775,2c114db7-76c4-4e8a-b09c-1a18ad928775,No difference
850,Co-morbid conditions,2024-07-12T18:43:42.909405Z,2fb1b09b-959a-4928-86af-eeb507098a88,2fb1b09b-959a-4928-86af-eeb507098a88,No difference
852,Weight,2024-07-12T18:43:42.028204Z,e355de0a-6a46-4bce-ae59-6e66faaa25ee,e355de0a-6a46-4bce-ae59-6e66faaa25ee,No difference
930,No,2024-07-12T18:43:41.267496Z,a5c5563e-df0e-4742-a335-b24fb63664ee,a5c5563e-df0e-4742-a335-b24fb63664ee,No difference
931,Yes,2024-07-12T18:43:40.433190Z,681cf0bc-5213-492a-8470-0a0b3cc324dd,681cf0bc-5213-492a-8470-0a0b3cc324dd,No difference
932,Normal,2024-07-12T18:43:39.218317Z,d884d3dd-7649-4260-b139-2d740baf9767,d884d3dd-7649-4260-b139-2d740baf9767,No difference
949,Vascular,2024-07-12T18:43:38.439675Z,ac11060f-6580-45df-b716-0a6c29204a8c,ac11060f-6580-45df-b716-0a6c29204a8c,No difference
1916,Hypoxia,2024-07-12T18:43:37.739930Z,d0c83717-a070-402b-9edd-f989dae95820,d0c83717-a070-402b-9edd-f989dae95820,No difference
2367,Elastic bandage,2024-07-12T18:43:36.934204Z,cb6223f2-b2f0-4efe-a554-7893397938b5,cb6223f2-b2f0-4efe-a554-7893397938b5,No difference
2368,Cohesive bandage,2024-07-12T18:43:36.253433Z,761ac71d-591f-47ea-853e-d5f483370376,761ac71d-591f-47ea-853e-d5f483370376,No difference
2457,Substance abuse,2024-07-12T18:43:35.600954Z,fcc01124-3d7b-4e6f-be35-50233a7f64cb,fcc01124-3d7b-4e6f-be35-50233a7f64cb,No difference
1962,ASA I,2024-07-12T18:43:34.566917Z,9b8a6694-07f1-4fdb-a5b7-523b969b6143,9b8a6694-07f1-4fdb-a5b7-523b969b6143,No difference
1963,ASA II,2024-07-12T18:43:33.805522Z,d8c8701f-5ed9-4171-979a-debd3ab2ef77,d8c8701f-5ed9-4171-979a-debd3ab2ef77,No difference
1964,ASA III,2024-07-12T18:43:33.050041Z,5841aa05-aa2d-455e-8dfd-03c0b33bfe94,5841aa05-aa2d-455e-8dfd-03c0b33bfe94,No difference
1965,ASA IV,2024-07-12T18:43:32.374278Z,3a86c55d-63c0-447b-b570-0be3ded32346,3a86c55d-63c0-447b-b570-0be3ded32346,No difference
1966,ASA V,2024-07-12T18:43:31.646489Z,8731be39-98df-4d9d-8588-84092c009ee9,8731be39-98df-4d9d-8588-84092c009ee9,No difference
1989,Tissue examination,2024-07-12T18:43:30.884626Z,1b827351-bc84-4c93-8e6b-a2f1a1bc9b3a,1b827351-bc84-4c93-8e6b-a2f1a1bc9b3a,No difference
1990,Necrosis,2024-07-12T18:43:30.099951Z,ab0ff763-8f2e-427d-81d4-fccc337fb356,ab0ff763-8f2e-427d-81d4-fccc337fb356,No difference
1991,Fibrin,2024-07-12T18:43:29.091864Z,b8670234-6e6b-4a78-aaee-22cac8f961f8,b8670234-6e6b-4a78-aaee-22cac8f961f8,No difference
1992,Granulation,2024-07-12T18:43:28.373936Z,2701adcd-2e55-452b-b39b-4b5c5e2c55fc,2701adcd-2e55-452b-b39b-4b5c5e2c55fc,No difference
1993,Epithelialization,2024-07-12T18:43:27.639012Z,cb5c59de-1911-4ca2-9de6-c446a64afdc4,cb5c59de-1911-4ca2-9de6-c446a64afdc4,No difference
1994,Hypergranulation,2024-07-12T18:43:26.940945Z,8b5f3b0f-ad9e-4f86-9b7b-5ee18b5f900a,8b5f3b0f-ad9e-4f86-9b7b-5ee18b5f900a,No difference
1998,Wound status,2024-07-12T18:43:26.332115Z,d3e29245-48f8-46c1-9252-e05ab3c713c1,d3e29245-48f8-46c1-9252-e05ab3c713c1,No difference
2001,Infected,2024-07-12T18:43:25.612877Z,381e9289-a5f6-46b6-bf24-acd3c0aaf216,381e9289-a5f6-46b6-bf24-acd3c0aaf216,No difference
2002,Presence of exudate,2024-07-12T18:43:24.944298Z,21ecb158-c6f9-4ce9-8df4-5e03d99d3e05,21ecb158-c6f9-4ce9-8df4-5e03d99d3e05,No difference
2008,Serous,2024-07-12T18:43:24.257918Z,ad06c21b-c81e-43d8-a82e-e38b7a838f4b,ad06c21b-c81e-43d8-a82e-e38b7a838f4b,No difference
2009,Sanguinolent,2024-07-12T18:43:23.524243Z,af89dfab-f433-48d3-8ca1-4f705922977a,af89dfab-f433-48d3-8ca1-4f705922977a,No difference
2012,Wound epithelialization,2024-07-12T18:43:22.689747Z,2f836883-a06f-4681-841a-ce87c6fc7231,2f836883-a06f-4681-841a-ce87c6fc7231,No difference
2013,Macerated,2024-07-12T18:43:22.026359Z,d9d9a426-2243-4a63-9ac6-4f938a3d1683,d9d9a426-2243-4a63-9ac6-4f938a3d1683,No difference
2014,Undermined,2024-07-12T18:43:21.295659Z,56895a31-97ba-4dc6-9025-d1e0e2379a02,56895a31-97ba-4dc6-9025-d1e0e2379a02,No difference
2016,Dry,2024-07-12T18:43:20.562842Z,a8ef35ff-d95f-4f67-be4f-dc4ad9e1961d,a8ef35ff-d95f-4f67-be4f-dc4ad9e1961d,No difference
2026,Wound cleansing,2024-07-12T18:43:19.826824Z,521015e5-bd67-4a2d-a424-20f471abc2e7,521015e5-bd67-4a2d-a424-20f471abc2e7,No difference
2031,Curette,2024-07-12T18:43:19.139937Z,6d882813-1461-482a-9c7b-518b445d1836,6d882813-1461-482a-9c7b-518b445d1836,No difference
2032,Autolytic,2024-07-12T18:43:18.443706Z,75a038ea-8832-4f31-b2ee-d3aab64e69b9,75a038ea-8832-4f31-b2ee-d3aab64e69b9,No difference
2038,Hydrogel,2024-07-12T18:43:17.721844Z,855e85cb-dd1b-41b6-b43e-108890498214,855e85cb-dd1b-41b6-b43e-108890498214,No difference
2039,Paraffin gauzes,2024-07-12T18:43:17.025825Z,1f1866b5-aa32-48e3-8b3a-0c5f3c621e6b,1f1866b5-aa32-48e3-8b3a-0c5f3c621e6b,No difference
2042,Sterile gauzes,2024-07-12T18:43:16.374057Z,fe792056-6904-4638-b0e3-c49c1400288b,fe792056-6904-4638-b0e3-c49c1400288b,No difference
2043,Absorbent dressing,2024-07-12T18:43:15.683508Z,a61fdf04-d702-4773-ada1-a330557782ce,a61fdf04-d702-4773-ada1-a330557782ce,No difference
2046,Pain type,2024-07-12T18:43:14.927669Z,6116cb91-2704-4d8f-ad33-f1dea154d8ac,6116cb91-2704-4d8f-ad33-f1dea154d8ac,No difference
2047,Intermittent pain,2024-07-12T18:43:14.202452Z,3f6bb424-b3ea-4771-9ee1-974fa67afe92,3f6bb424-b3ea-4771-9ee1-974fa67afe92,No difference
2048,Continuous pain,2024-07-12T18:43:13.486231Z,b4028abb-2a80-43c5-b58a-afdb464501d8,b4028abb-2a80-43c5-b58a-afdb464501d8,No difference
2049,Care-related pain,2024-07-12T18:43:12.763728Z,01a62be1-fd65-46da-9498-f2675de6ac39,01a62be1-fd65-46da-9498-f2675de6ac39,No difference
2060,Wound final status,2024-07-12T18:43:11.942845Z,0fcda903-0270-49b2-a142-d1250623657c,0fcda903-0270-49b2-a142-d1250623657c,No difference
2062,Referral,2024-07-12T18:43:11.119825Z,93eb9716-6866-4d13-9b8f-59c0a7605a11,93eb9716-6866-4d13-9b8f-59c0a7605a11,No difference
2063,Comment on pain treatment,2024-07-12T18:43:10.369239Z,4763442d-800f-4ace-b8d2-5834d27bd491,4763442d-800f-4ace-b8d2-5834d27bd491,No difference
2033,Wound desinfection,2024-07-12T18:43:09.698245Z,34f4f254-9cc5-4573-97b5-ae38f03cf14b,34f4f254-9cc5-4573-97b5-ae38f03cf14b,No difference
2044,Periwound care,2024-07-12T18:43:09.056200Z,4dc7c947-2966-4e8d-8f3e-88cafe663a31,4dc7c947-2966-4e8d-8f3e-88cafe663a31,No difference
1571,Anesthesia technique,2024-07-12T18:43:08.415231Z,84cc236e-90fa-4eec-acf5-d0cd6b713dc4,84cc236e-90fa-4eec-acf5-d0cd6b713dc4,No difference
1460,Transfer to another facility,2024-07-12T18:43:07.663131Z,af1c7c05-aaa4-4ef9-bd34-7ad7db44f7aa,af1c7c05-aaa4-4ef9-bd34-7ad7db44f7aa,No difference
1988,Wound type,2024-07-12T18:43:06.703517Z,edbe483c-8847-409b-80b8-3564a6eccf5a,edbe483c-8847-409b-80b8-3564a6eccf5a,No difference
1961,ASA score,2024-07-12T18:43:05.974153Z,10ef102a-04d6-45ac-8471-2cec34b87a03,10ef102a-04d6-45ac-8471-2cec34b87a03,No difference
939,One plus,2024-07-12T18:43:05.297994Z,382578c2-91b4-4235-a02d-d20fbe9f8044,382578c2-91b4-4235-a02d-d20fbe9f8044,No difference
1206,Two plus,2024-07-12T18:43:04.407441Z,709e4a07-af9f-432b-8711-b3caed41998c,709e4a07-af9f-432b-8711-b3caed41998c,No difference
1516,Three plus,2024-07-12T18:43:03.679300Z,9e6f2ae1-4aa3-4cbc-bd8d-98515b76cc15,9e6f2ae1-4aa3-4cbc-bd8d-98515b76cc15,No difference
2050,Pain score,2024-07-12T18:43:02.877791Z,9801480c-c137-4488-a030-eec2719f6a39,9801480c-c137-4488-a030-eec2719f6a39,No difference
2061,End of dressing care/cured,2024-07-12T18:43:02.018120Z,40d9d48f-3330-4027-bf7d-2da8a559cd7a,40d9d48f-3330-4027-bf7d-2da8a559cd7a,No difference
581,Fibula shaft,2024-07-12T18:43:01.171511Z,f65d7db7-9141-4be8-b232-97a68d964432,f65d7db7-9141-4be8-b232-97a68d964432,No difference
1584,Estimated blood loss,2024-07-12T18:43:00.445852Z,b4142c91-50af-42cc-93ce-7b26fef55a08,b4142c91-50af-42cc-93ce-7b26fef55a08,No difference
1997,Wound depth,2024-07-12T18:42:59.620417Z,4138d0b4-9059-49f5-9218-cda8f4972886,4138d0b4-9059-49f5-9218-cda8f4972886,No difference
1996,Wound width,2024-07-12T18:42:59.007853Z,cb65744d-0261-4969-b303-902123f1b21c,cb65744d-0261-4969-b303-902123f1b21c,No difference
1995,Wound length,2024-07-12T18:42:58.335610Z,65863f30-ae5f-4260-ab28-6fbe9e1e4793,65863f30-ae5f-4260-ab28-6fbe9e1e4793,No difference
1160,General anesthesia with intubation,2024-07-12T18:42:57.595799Z,df6c87ea-6e5d-4d37-b74e-7ef07ec07e20,df6c87ea-6e5d-4d37-b74e-7ef07ec07e20,No difference
1162,General anesthesia with laryngeal mask,2024-07-12T18:42:56.802867Z,ca8b293a-b570-4f9c-9184-6a18c1fc37b2,ca8b293a-b570-4f9c-9184-6a18c1fc37b2,No difference
1163,Local anesthesia by infiltration,2024-07-12T18:42:55.984234Z,68210b1e-eb9f-40a5-a2b3-9c7a78e179a2,68210b1e-eb9f-40a5-a2b3-9c7a78e179a2,No difference
2064,Movement completion,2024-07-12T18:42:55.231183Z,19d4635a-4043-4b46-902a-be297b6c8843,19d4635a-4043-4b46-902a-be297b6c8843,No difference
2066,Active movement,2024-07-12T18:42:54.510343Z,937e16f1-1750-41a7-98a4-2f4f621148df,937e16f1-1750-41a7-98a4-2f4f621148df,No difference
2065,Passive movement,2024-07-12T18:42:53.837240Z,16daea6a-0f05-4b46-9910-7bb99630485e,16daea6a-0f05-4b46-9910-7bb99630485e,No difference
1581,Laterality,2024-07-12T18:42:53.031423Z,636c8645-938e-47ae-bc75-341e34bf7500,636c8645-938e-47ae-bc75-341e34bf7500,No difference
472,"Nerve injury, ulnar nerve",2024-07-12T18:42:52.195164Z,25bbec14-d2f8-4f54-9384-f090ef8b4337,25bbec14-d2f8-4f54-9384-f090ef8b4337,No difference
473,"Nerve injury, median nerve",2024-07-12T18:42:51.431948Z,b47289ad-1223-4582-bf0f-70909c2547aa,b47289ad-1223-4582-bf0f-70909c2547aa,No difference
474,"Nerve injury, radial nerve",2024-07-12T18:42:50.636563Z,f49c167b-4f41-4942-8705-ceab93265beb,f49c167b-4f41-4942-8705-ceab93265beb,No difference
3089,Type of peripheral nerve injury,2024-07-12T18:42:49.807069Z,a874e8d4-90b7-4774-b5d7-a4de80904613,a874e8d4-90b7-4774-b5d7-a4de80904613,No difference
3088,Suspected Peripheral nerve injury (PNI),2024-07-12T18:42:49.137156Z,adc25aa1-5049-4cf3-a2fd-b4843a4c1f76,adc25aa1-5049-4cf3-a2fd-b4843a4c1f76,No difference
2551,Normal sensation,2024-07-12T18:42:48.244734Z,ed02b5f4-1418-46e4-8b86-a94b02daf336,ed02b5f4-1418-46e4-8b86-a94b02daf336,No difference
2549,Absence of Sensation,2024-07-12T18:42:47.449476Z,e8a49da3-bccf-4862-a027-2f12d2d1731a,e8a49da3-bccf-4862-a027-2f12d2d1731a,No difference
2550,Alterations of Sensations,2024-07-12T18:42:46.668042Z,16e4a141-9d79-4535-83e7-6c06d0df3d0a,16e4a141-9d79-4535-83e7-6c06d0df3d0a,No difference
2975,Main complaints priorities,2024-07-12T18:42:45.934454Z,e94cbe93-5849-43c6-b067-d55f255e34ee,e94cbe93-5849-43c6-b067-d55f255e34ee,No difference
3087,Other physiotherapy prescriptions or precautions,2024-07-12T18:42:45.181743Z,9a491848-8d51-497a-b2a4-09b847b9a63e,9a491848-8d51-497a-b2a4-09b847b9a63e,No difference
3086,Specific mobilisation duration,2024-07-12T18:42:44.415300Z,bd433f3d-64c5-4487-aa60-a26bcdb51fa9,bd433f3d-64c5-4487-aa60-a26bcdb51fa9,No difference
3084,Peripheral nerve injury,2024-07-12T18:42:43.742413Z,b2420ef8-8e2b-4e39-857c-3a9075129941,b2420ef8-8e2b-4e39-857c-3a9075129941,No difference
3083,Out of bed mobility duration,2024-07-12T18:42:43.006167Z,9f8e6e60-ac25-4ccc-8a67-3f329a0446a1,9f8e6e60-ac25-4ccc-8a67-3f329a0446a1,No difference
3082,Bedrest - sit edge of bed,2024-07-12T18:42:42.298685Z,86ddf074-c64f-453d-9741-f34ffb19f244,86ddf074-c64f-453d-9741-f34ffb19f244,No difference
3081,Bedrest - lying,2024-07-12T18:42:41.495557Z,cdf34266-387e-4ce9-a18b-131cc664fd95,cdf34266-387e-4ce9-a18b-131cc664fd95,No difference
2567,Non-weight-bearing gait training,2024-07-12T18:42:40.799667Z,89a3ce9c-f093-495f-8ab4-3e078fea6868,89a3ce9c-f093-495f-8ab4-3e078fea6868,No difference
2566,Partial weight-bearing gait training,2024-07-12T18:42:40.052485Z,67b19039-2bfa-445c-b94b-19a6f52e66ac,67b19039-2bfa-445c-b94b-19a6f52e66ac,No difference
2565,Full weight-bearing gait training,2024-07-12T18:42:39.356782Z,04e36c3a-f439-4431-a3ac-775e8f8c0b4e,04e36c3a-f439-4431-a3ac-775e8f8c0b4e,No difference
2891,Out of bed mobility,2024-07-12T18:42:38.651558Z,4701a0b6-423e-4f5f-8342-c0fbc57d7cb8,4701a0b6-423e-4f5f-8342-c0fbc57d7cb8,No difference
3080,Traumatic brain injury,2024-07-12T18:42:37.943364Z,952d4753-7f1c-40fc-94e4-0dd98fdfdbba,952d4753-7f1c-40fc-94e4-0dd98fdfdbba,No difference
3078,Spinal cord injury,2024-07-12T18:42:37.277088Z,64cbf9f6-5461-47c8-b8ed-5108a2feeee0,64cbf9f6-5461-47c8-b8ed-5108a2feeee0,No difference
3077,Internal Medicine,2024-07-12T18:42:36.485626Z,6083f0eb-f397-4f7c-93ab-43a38778351f,6083f0eb-f397-4f7c-93ab-43a38778351f,No difference
3076,Lower limb amputation,2024-07-12T18:42:35.819105Z,fb9b9972-13b2-4335-bc18-e53c855eb278,fb9b9972-13b2-4335-bc18-e53c855eb278,No difference
3075,Upper limb amputation,2024-07-12T18:42:35.093200Z,224595e4-a8e7-4bb6-a43f-1b57fdc8ec96,224595e4-a8e7-4bb6-a43f-1b57fdc8ec96,No difference
3074,Lower limb fracture,2024-07-12T18:42:34.445771Z,fdef2f0e-ea1e-40c0-a35d-ddac5992b632,fdef2f0e-ea1e-40c0-a35d-ddac5992b632,No difference
